,Order_ID,Store_Latitude,Store_Longitude,Drop_Latitude,Drop_Longitude,Pickup_Time,Weather,Traffic,Delivery_Time
2852,fzkb223728283,18.51421,73.838429,18.52421,73.848429,8:25:00,Fog,Low ,85
2853,fudr746579739,13.081878,80.248519,13.171878,80.338519,22:35:00,Fog,Low ,135
2854,homj856945288,22.514585,88.39331,22.524585,88.40331,11:15:00,Sandstorms,High ,165
2855,hyyc485599328,22.311603,73.165012,22.361603,73.215012,20:50:00,Sunny,Jam ,75
2856,jvii053223630,10.994136,76.963303,11.074136,77.043303,20:30:00,Fog,Jam ,155
2857,pynk103321059,12.284747,76.625861,12.294747,76.635861,10:35:00,Cloudy,Low ,80
2858,fgle289148592,26.921411,75.793604,26.971411,75.843604,20:30:00,Windy,Jam ,160
2859,jozd564272500,-23.232537,77.429845,23.292537,77.489845,22:50:00,Stormy,Low ,100
2860,qmol553055252,21.157729,72.768726,21.237729,72.848726,19:55:00,Sandstorms,Jam ,135
2861,dgtz887624068,13.049645,80.242268,13.119645,80.312268,17:55:00,Stormy,Medium ,110
2862,tkef461822108,26.766536,75.837333,26.786536,75.857333,11:20:00,Sandstorms,High ,29
2863,icvg161959738,22.311603,73.165012,22.391603,73.245012,17:55:00,Windy,Medium ,125
2864,cccf854640871,27.163303,78.057044,27.303303,78.197044,22:50:00,Windy,Low ,25
2865,kdve337479510,11.001753,76.986241,11.031753,77.016241,21:30:00,Stormy,Jam ,130
2866,gkmu385517561,23.39925,85.390464,23.46925,85.460464,17:45:00,Cloudy,Medium ,150
2867,eqdo663903505,19.176269,72.836721,19.206269,72.866721,22:25:00,Fog,Low ,70
2868,kudg715835097,30.362686,78.06889,30.402686,78.10889,13:55:00,Fog,High ,100
2869,vfpb112038600,12.972161,77.596014,13.022161,77.646014,18:40:00,Cloudy,Medium ,80
2870,uyha497424920,12.972532,77.608179,13.032532,77.668179,18:15:00,Cloudy,Medium ,90
2871,udzq317058239,19.091458,72.827808,19.111458,72.847808,11:50:00,Windy,High ,170
2872,veae551740916,15.56155,73.749092,15.60155,73.789092,13:35:00,Sandstorms,High ,60
2873,qgak098029879,18.520016,73.830547,18.600016,73.910547,18:30:00,Cloudy,Medium ,185
2874,yjxe070274479,21.160437,72.774209,21.180437,72.794209,9:25:00,Fog,Low ,17
2875,gicw811246721,18.592718,73.773572,18.642718,73.823572,19:45:00,Cloudy,Jam ,175
2876,xdvo256197421,12.934179,77.615797,13.044179,77.725797,21:55:00,Sunny,Jam ,85
2877,fibe985370859,23.351489,85.324253,23.381489,85.354253,18:25:00,Cloudy,Medium ,95
2878,lskq005506367,11.025083,77.015393,11.155083,77.145393,17:15:00,Cloudy,Medium ,175
2879,oixm541606286,12.935662,77.61413,12.995662,77.67413,21:50:00,Sandstorms,Jam ,130
2880,rmoi926844590,12.972161,77.596014,13.022161,77.646014,22:25:00,Cloudy,Low ,75
2881,mowd033391897,-17.426228,-78.407495,17.486228,78.467495,19:05:00,,NaN ,150
2882,oagc466090048,23.416792,85.316842,23.426792,85.326842,11:50:00,Sandstorms,High ,125
2883,xkum088833107,21.160522,72.771477,21.220522,72.831477,20:50:00,Cloudy,Jam ,115
2884,fond270449067,15.51315,73.78346,15.54315,73.81346,23:55:00,Sunny,Low ,90
2885,zamw388501445,12.935662,77.61413,12.955662,77.63413,9:25:00,Stormy,Low ,25
2886,bfqp277836313,11.022477,76.995667,11.072477,77.045667,18:20:00,Sunny,Medium ,115
2887,jcdx520045888,26.914142,75.805704,26.934142,75.825704,10:50:00,Sandstorms,Low ,75
2888,hnvo208847542,22.32,73.17,22.33,73.18,9:00:00,Sandstorms,Low ,70
2889,ijro006035145,-22.547186,88.35068,22.607185,88.41068,18:15:00,Sunny,Medium ,75
2890,giuh880586234,21.149669,72.772629,21.179669,72.802629,19:20:00,Fog,Jam ,140
2891,quql415369033,26.914142,75.805704,26.924142,75.815704,11:50:00,Cloudy,High ,140
2892,juws447448850,15.516833,73.768172,15.556833,73.808172,15:40:00,Sunny,Medium ,115
2893,rfsv230393687,22.651847,75.881991,22.691847,75.921991,16:30:00,Cloudy,Medium ,85
2894,pmsm055279143,0.0,0.0,0.13,0.13,21:10:00,Fog,Jam ,210
2895,fteu755653960,23.359033,85.325347,23.389033,85.355347,18:30:00,Stormy,Medium ,155
2896,vhqw645746502,12.979166,77.640709,13.069166,77.730709,20:00:00,Sunny,Jam ,160
2897,uxts913004085,11.022169,76.999594,11.152169,77.129594,23:15:00,Cloudy,Low ,145
2898,tcgm481544509,12.933284,77.615428,12.993284,77.675428,22:35:00,Fog,Low ,65
2899,hhuk253475620,22.744648,75.894377,22.784648,75.934377,15:05:00,Sunny,High ,105
2900,xoay155912620,27.160832,78.011608,27.270832,78.121608,20:15:00,Sunny,Jam ,20
2901,eamf896791957,19.207222,72.972281,19.267222,73.032281,17:50:00,Fog,Medium ,60
2902,bymh505495216,21.185047,72.80859,21.265047,72.88859,23:35:00,Cloudy,Low ,34
2903,zawf516351001,11.003669,76.976494,11.073669,77.046494,21:25:00,Cloudy,Jam ,210
2904,vhmd442496103,12.337928,76.617889,12.347928,76.627889,11:15:00,Stormy,High ,155
2905,ghnu947518152,0.0,0.0,0.06,0.06,23:00:00,Fog,Low ,90
2906,tffu519565330,18.56245,73.916619,18.61245,73.966619,20:50:00,Cloudy,Jam ,165
2907,ixdt858551835,21.175975,72.795503,21.235975,72.855503,23:30:00,Stormy,Low ,100
2908,hztg388462755,22.753659,75.903365,22.773659,75.923365,8:55:00,Sunny,Low ,90
2909,xzas372692741,23.218998,77.373573,23.298998,77.453573,19:40:00,Windy,Jam ,100
2910,hpci692298004,30.885814,75.786976,30.905814,75.806976,12:05:00,Fog,High ,165
2911,cixt652456845,11.001753,76.986241,11.111753,77.096241,21:25:00,Sunny,Jam ,115
2912,gjpc306495674,23.333017,85.3172,23.443017,85.4272,19:25:00,Sunny,Jam ,145
2913,etcp324459536,15.506205,73.766668,15.576205,73.836668,17:45:00,Windy,Medium ,90
2914,cefj911402703,12.949934,77.699386,13.019934,77.769386,20:40:00,Sunny,Jam ,16
2915,sjxw866991869,25.453436,81.833167,25.583436,81.963167,22:30:00,Stormy,Low ,65
2916,xkkt628686602,25.449872,81.836167,25.529872,81.916167,22:45:00,Stormy,Low ,50
2917,burh658510908,19.055831,72.833984,19.105831,72.883984,19:55:00,Cloudy,Jam ,140
2918,cdep602761908,23.374878,85.335739,23.484878,85.445739,18:25:00,Windy,Medium ,100
2919,kqly496354535,12.297954,76.665169,12.367954,76.735169,22:45:00,Sunny,Low ,160
2920,nfmn933490503,18.569156,73.774723,18.679156,73.884723,23:40:00,Sunny,Low ,170
2921,jpdz552779236,19.1093,72.825451,19.2193,72.935451,19:05:00,Windy,Medium ,95
2922,bazx500389015,12.986047,80.218114,13.036047,80.268114,21:40:00,Sandstorms,Jam ,170
2923,mqlz852094125,23.359033,85.325347,23.399033,85.365347,14:50:00,Sunny,High ,75
2924,haur576131509,18.55144,73.804855,18.62144,73.874855,22:25:00,Sunny,Low ,180
2925,mghy600116412,22.310237,73.158921,22.380237,73.228921,18:25:00,Stormy,Medium ,115
2926,qrqc972671264,17.438263,78.397865,17.458263,78.417865,10:30:00,Stormy,Low ,50
2927,jjnh788840549,26.90519,75.810753,26.95519,75.860753,20:50:00,Windy,Jam ,130
2928,tace228738966,12.316967,76.603067,12.396967,76.683067,21:45:00,Sandstorms,Jam ,195
2929,rvuo740866881,13.054347,80.257221,13.144347,80.347221,0:15:00,Sunny,Low ,105
2930,vdnx795380724,19.221315,72.862381,19.241315,72.882381,8:25:00,Windy,Low ,85
2931,xqrd884917831,18.554382,73.798206,18.594382,73.838206,17:10:00,Cloudy,Medium ,90
2932,nndo082827744,18.536718,73.830327,18.556718,73.850327,10:05:00,Cloudy,Low ,75
2933,izqr158481128,26.849596,75.800512,26.959596,75.910512,17:50:00,Stormy,Medium ,120
2934,dubm369866748,12.98041,77.640489,13.01041,77.670489,21:30:00,Fog,Jam ,180
2935,eezu756617318,0.0,0.0,0.13,0.13,17:45:00,Sunny,Medium ,65
2936,xcof298054041,21.15276,72.778059,21.26276,72.888059,17:35:00,Fog,Medium ,130
2937,dcrk478002193,26.956431,75.776649,27.026431,75.846649,21:55:00,Stormy,Jam ,110
2938,teuz165389471,0.0,0.0,0.07,0.07,19:30:00,Sandstorms,Jam ,210
2939,yaqr276603722,21.160522,72.771477,21.180522,72.791477,8:55:00,Sunny,Low ,80
2940,jjtq069256194,22.761593,75.886362,22.771593,75.896362,10:20:00,Windy,Low ,55
2941,ppqf610807500,15.556561,73.763633,15.586561,73.793633,0:15:00,Sandstorms,Low ,115
2942,jccn510682545,13.086438,80.220672,13.166438,80.300672,23:05:00,Sandstorms,Low ,50
2943,salq466903093,11.010375,76.95295,11.030375,76.97295,9:30:00,Sandstorms,Low ,29
2944,tdrz991776557,17.422819,78.449578,17.462819,78.489578,13:05:00,Cloudy,High ,150
2945,ptge188839615,23.355164,85.324097,23.365164,85.334097,9:40:00,Sunny,Low ,60
2946,asuk770271263,18.569156,73.774723,18.619156,73.824723,23:35:00,Sunny,Low ,95
2947,qnvb316903172,26.766536,75.837333,26.796536,75.867333,19:20:00,Windy,Jam ,165
2948,quqk443916677,17.455894,78.375467,17.475894,78.395467,10:30:00,Windy,Low ,135
2949,lyzz114784526,25.457116,81.859682,25.497116,81.899682,13:40:00,Sandstorms,High ,125
2950,ddbw610522175,19.121999,72.908493,19.201999,72.988493,17:55:00,Windy,Medium ,175
2951,opax249871638,19.121999,72.908493,19.161999,72.948493,15:00:00,Sandstorms,High ,160
2952,uzml040028140,12.970324,77.645748,13.100324,77.775748,19:05:00,Sandstorms,Medium ,105
2953,chnr593073779,30.366322,78.070453,30.436322,78.140453,18:05:00,,NaN ,125
2954,lnkd455279678,12.3085,76.665808,12.3885,76.745808,20:55:00,Sandstorms,Jam ,15
2955,nxqh108022108,21.157735,72.768778,21.227735,72.838778,19:45:00,Sunny,Jam ,120
2956,jaww376020388,12.352058,76.60665,12.362058,76.61665,11:35:00,Cloudy,High ,150
2957,whwr247627181,21.186438,72.794115,21.246438,72.854115,20:50:00,Fog,Jam ,165
2958,aslr803207202,18.546947,73.900626,18.606947,73.960626,23:15:00,Stormy,Low ,70
2959,zkmh320138091,12.914264,77.6784,12.994264,77.7584,23:00:00,Fog,Low ,100
2960,ebit829703502,22.74806,75.8934,22.82806,75.9734,20:45:00,Fog,Jam ,235
2961,dnah082659721,0.0,0.0,0.05,0.05,19:35:00,Sandstorms,Jam ,155
2962,fqbz355790991,22.539129,88.365507,22.589129,88.415507,19:30:00,Sunny,Jam ,115
2963,bdrb971874387,13.044694,80.26147,13.114694,80.33147,22:20:00,Stormy,Low ,70
2964,mvhz238626753,22.31279,73.170283,22.35279,73.210283,17:10:00,Sunny,Medium ,17
2965,ayrs678328030,18.520016,73.830547,18.540016,73.850547,11:35:00,Sandstorms,High ,100
2966,qthb913544574,23.359407,85.325055,23.369407,85.335055,8:35:00,Fog,Low ,55
2967,yazu547735854,18.51421,73.838429,18.53421,73.858429,9:15:00,Windy,Low ,145
2968,kjyx282936853,12.323994,76.626167,12.383994,76.686167,18:25:00,Fog,Medium ,95
2969,vzho992373646,13.091809,80.219104,13.181809,80.309104,21:25:00,Sunny,Jam ,140
2970,ssrd892843651,12.914264,77.6784,12.934264,77.6984,11:05:00,Sandstorms,Low ,115
2971,wvvg237284084,18.543626,73.905101,18.573626,73.935101,18:35:00,Sandstorms,Medium ,125
2972,ygfe104451779,19.874103,75.368419,19.964103,75.458419,21:00:00,Fog,Jam ,245
2973,qdar112461346,12.326356,76.619103,12.366356,76.659103,14:50:00,Stormy,High ,135
2974,wjpr682319658,19.131141,72.813074,19.17114,72.853074,12:25:00,Windy,High ,120
2975,asws900200358,22.308096,73.167753,22.338096,73.197753,20:05:00,Sandstorms,Jam ,125
2976,xjaf681147871,19.176269,72.836721,19.196269,72.856721,9:05:00,Sunny,Low ,90
2977,idse328097310,18.563934,73.915367,18.603935,73.955367,17:10:00,Cloudy,Medium ,75
2978,ugcn467767776,17.438263,78.397865,17.468263,78.427865,18:50:00,Cloudy,Medium ,80
2979,zkic562960488,22.514688,88.393294,22.564688,88.443294,18:40:00,Fog,Medium ,90
2980,rwky579311027,26.913483,75.803139,26.953483,75.843139,15:30:00,Stormy,Medium ,140
2981,mwxg418687634,12.325461,76.632278,12.415461,76.722278,17:30:00,Fog,Medium ,26
2982,ssgp528909404,12.284747,76.625861,12.324747,76.665861,13:30:00,Sandstorms,High ,130
2983,nkap099961018,13.022394,80.242439,13.062394,80.282439,15:50:00,Fog,Medium ,80
2984,lcyw062916222,19.055831,72.833984,19.085831,72.863984,20:20:00,Cloudy,Jam ,150
2985,ooxd322542079,19.003517,72.82765,19.043517,72.86765,17:05:00,Sandstorms,Medium ,130
2986,tjcx570092297,15.516833,73.768172,15.556833,73.808172,14:00:00,Cloudy,High ,125
2987,lked016104643,22.514119,88.362504,22.564119,88.412504,21:35:00,Sunny,Jam ,85
2988,lfri039296045,17.431668,78.408321,17.511668,78.488321,18:25:00,Cloudy,Medium ,170
2989,ieog022901112,22.761593,75.886362,22.771593,75.896362,8:25:00,Sunny,Low ,90
2990,wwew959985650,0.0,0.0,0.09,0.09,19:20:00,,NaN ,36
2991,krqm778011598,22.732225,75.874765,22.842225,75.984765,17:40:00,Stormy,Medium ,95
2992,bqaj685570171,10.96185,76.971082,11.03185,77.041082,22:40:00,Sunny,Low ,135
2993,ihqp592652983,11.022169,76.999594,11.132169,77.109594,23:15:00,Sunny,Low ,120
2994,hqni663935930,22.761593,75.886362,22.841593,75.966362,18:00:00,Sandstorms,Medium ,120
2995,fgdv507300667,12.949934,77.699386,13.039934,77.789386,23:55:00,Cloudy,Low ,125
2996,gito986124093,22.75004,75.902847,22.86004,76.012847,23:50:00,Fog,Low ,110
2997,eylh066724124,-19.091458,72.827808,19.121458,72.857808,21:50:00,,NaN ,130
2998,jrvq019539306,0.0,0.0,0.01,0.01,9:50:00,Sandstorms,Low ,55
2999,skoj314042033,30.361281,78.068022,30.451281,78.158022,20:05:00,Fog,Jam ,195
3000,uuyr935613230,21.183434,72.814492,21.293434,72.924492,21:35:00,Sunny,Jam ,31
3001,wwxj496776626,19.875908,75.358888,19.985908,75.468888,20:25:00,Sunny,Jam ,110
3002,ozpt463231262,0.0,0.0,0.05,0.05,20:40:00,Sunny,Jam ,90
3003,yauw438426735,0.0,0.0,0.09,0.09,21:55:00,Windy,Jam ,215
3004,mgmo108992367,11.022169,76.999594,11.102169,77.079594,23:00:00,Stormy,Low ,50
3005,imem705087340,26.892312,75.806896,26.962312,75.876896,18:55:00,Sandstorms,Medium ,135
3006,lriv748327068,22.761593,75.886362,22.771593,75.896362,10:00:00,Fog,Low ,90
3007,inbv684742417,17.455894,78.375467,17.525894,78.445467,23:25:00,Sunny,Low ,160
3008,ikge883362218,22.538731,88.364878,22.618731,88.444878,22:50:00,Windy,Low ,120
3009,yowx488572239,21.160437,72.774209,21.250437,72.864209,22:35:00,Stormy,Low ,140
3010,lddq199520073,12.3085,76.665808,12.4185,76.775808,21:45:00,Sunny,Jam ,50
3011,rxoa797012379,13.026279,80.174568,13.156279,80.304568,23:35:00,Windy,Low ,75
3012,hhyt443262246,23.39925,85.390464,23.45925,85.450464,22:30:00,Sandstorms,Low ,80
3013,myyk688926965,12.310972,76.659264,12.370972,76.719264,23:10:00,Sandstorms,Low ,85
3014,qbmg140733850,26.49095,80.318656,26.51095,80.338656,9:00:00,Sandstorms,Low ,130
3015,cdwz086384417,22.753659,75.903365,22.883659,76.033365,18:45:00,Windy,Medium ,185
3016,fpif889946075,11.024839,77.007003,11.114839,77.097003,17:35:00,Cloudy,Medium ,155
3017,uikk624029003,11.025083,77.015393,11.035083,77.025393,11:30:00,Sunny,High ,85
3018,sodx879074945,22.695207,75.866059,22.765207,75.936059,23:10:00,Sandstorms,Low ,125
3019,whgg852471364,0.0,0.0,0.08,0.08,23:05:00,Fog,Low ,135
3020,qfwn997969865,23.184992,77.417227,23.314992,77.547227,20:55:00,Sunny,Jam ,105
3021,nlft788552324,17.426228,78.407495,17.496228,78.477495,19:10:00,Fog,Medium ,200
3022,exgk702794923,15.585658,73.743606,15.665658,73.823606,0:05:00,Cloudy,Low ,125
3023,mpjb500482942,12.299524,76.64262,12.339524,76.68262,14:50:00,Windy,High ,130
3024,hxii425750693,12.970221,77.645396,12.980221,77.655396,11:40:00,Cloudy,High ,140
3025,jbbl652125035,12.284747,76.625861,12.354747,76.695861,17:45:00,Stormy,Medium ,135
3026,hwqx847136962,22.311358,73.164798,22.421358,73.274798,23:30:00,Sunny,Low ,80
3027,ofee588102468,18.563934,73.915367,18.633934,73.985367,21:10:00,Cloudy,Jam ,245
3028,pfmg080731156,12.913041,77.683237,12.923041,77.693237,9:00:00,Windy,Low ,10
3029,slwz381047659,26.766536,75.837333,26.906536,75.977333,19:35:00,Windy,Jam ,205
3030,pmds188954221,30.893384,75.821202,30.973384,75.901202,21:40:00,Cloudy,Jam ,175
3031,inod882445553,21.149834,72.778666,21.159834,72.788666,9:55:00,Fog,Low ,95
3032,wyxb425003534,-10.96185,-76.971082,11.09185,77.101082,19:55:00,,NaN ,120
3033,lgqc536082201,12.323978,76.627961,12.433978,76.737961,22:10:00,,NaN ,150
3034,mzvy139389427,18.927584,72.832585,19.017584,72.922585,18:55:00,Windy,Medium ,135
3035,yjrb000302992,23.351058,85.325731,23.391058,85.365731,13:05:00,Windy,High ,110
3036,oqhx121216141,10.006881,76.345397,10.056881,76.395397,19:05:00,Stormy,Medium ,130
3037,jvaf556888441,13.026286,80.275235,13.036286,80.285235,8:40:00,Stormy,Low ,85
3038,rzrf350844073,23.333017,85.3172,23.443017,85.4272,17:45:00,Sandstorms,Medium ,115
3039,irla790179791,26.905287,75.794592,26.975287,75.864592,22:45:00,Fog,Low ,110
3040,kjtg324044835,0.0,0.0,0.02,0.02,8:45:00,Stormy,Low ,105
3041,lbln037372243,22.515082,88.36783,22.645082,88.49783,19:05:00,Windy,Medium ,125
3042,ecir962253949,12.972532,77.608179,13.062532,77.698179,20:20:00,Sunny,Jam ,55
3043,irvm671518086,22.32,73.17,22.4,73.25,22:05:00,Windy,Jam ,85
3044,bynw956772270,0.0,0.0,0.04,0.04,12:40:00,Sunny,High ,90
3045,vsfr726135791,22.311603,73.165012,22.401603,73.255012,19:55:00,Cloudy,Jam ,155
3046,inak865014688,12.326356,76.619103,12.436356,76.729103,20:55:00,Cloudy,Jam ,195
3047,cfkw277493894,26.481547,80.299775,26.551547,80.369775,19:10:00,Cloudy,Medium ,140
3048,cvty760794917,21.17106,72.789292,21.19106,72.809292,10:35:00,Sandstorms,Low ,60
3049,tnzh056716196,12.337978,76.616792,12.347978,76.626792,8:50:00,Windy,Low ,85
3050,xvln889481206,12.949934,77.699386,12.979934,77.729386,21:30:00,Sandstorms,Jam ,105
3051,qfvn176165143,30.893384,75.821202,31.003384,75.931202,22:45:00,Fog,Low ,180
3052,bpzt060892830,26.90294,75.793007,26.92294,75.813007,8:15:00,Sunny,Low ,75
3053,ccib149628131,22.725835,75.887648,22.775835,75.937648,21:10:00,Windy,Jam ,60
3054,xxed105569661,26.913726,75.75282,26.963726,75.80282,18:55:00,Fog,Medium ,70
3055,sgkn095473495,22.31279,73.170283,22.33279,73.190283,8:35:00,Sunny,Low ,70
3056,oesp177890020,0.0,0.0,0.08,0.08,18:35:00,Cloudy,Medium ,145
3057,sets846125078,17.422819,78.449578,17.492819,78.519578,18:05:00,Cloudy,Medium ,190
3058,gxpt737935579,22.744648,75.894377,22.794648,75.944377,19:20:00,Windy,Jam ,160
3059,ehue906326087,23.371292,85.327872,23.501292,85.457872,0:00:00,Sandstorms,Low ,110
3060,ajsj220804554,18.536562,73.896485,18.606562,73.966485,0:05:00,Windy,Low ,65
3061,rxoz517780496,17.41233,78.449654,17.48233,78.519654,18:25:00,Sunny,Medium ,100
3062,mlvw709106424,19.055831,72.833984,19.085831,72.863984,19:40:00,Windy,Jam ,155
3063,tuhi031513339,0.0,0.0,0.03,0.03,21:45:00,Fog,Jam ,155
3064,gxyv774918551,17.429585,78.392621,17.489585,78.452621,21:25:00,Sunny,Jam ,95
3065,piwb802120492,19.876428,75.364792,19.926428,75.414792,21:00:00,Windy,Jam ,155
3066,yukk165664590,12.933284,77.615428,12.953284,77.635428,12:00:00,Stormy,High ,75
3067,ufng124531068,27.195928,77.998092,27.325928,78.128092,22:50:00,Windy,Low ,90
3068,qrke729305999,26.913483,75.803139,26.933483,75.823139,11:50:00,Cloudy,High ,160
3069,tpls802772805,17.438263,78.397865,17.548263,78.507865,23:15:00,Stormy,Low ,55
3070,ltkp388254313,17.45971,78.368855,17.58971,78.498855,17:45:00,Fog,Medium ,31
3071,kwii303986101,0.0,0.0,0.03,0.03,18:35:00,Fog,Medium ,85
3072,vjpn116128624,18.520016,73.830547,18.610016,73.920547,22:00:00,Stormy,Jam ,120
3073,lasb908070396,19.207222,72.972281,19.217222,72.982281,11:25:00,Sunny,High ,90
3074,gjez110764917,18.563934,73.915367,18.613934,73.965367,23:55:00,Fog,Low ,75
3075,rpri298844745,0.0,0.0,0.04,0.04,13:30:00,Windy,High ,135
3076,mffi586556086,12.979166,77.640709,13.049166,77.710709,19:10:00,Cloudy,Medium ,180
3077,nlzm393324409,18.546258,73.904337,18.596258,73.954337,18:05:00,Sandstorms,Medium ,130
3078,piyo895779524,26.913483,75.803139,26.943483,75.833139,17:50:00,Cloudy,Medium ,16
3079,tljc272465239,17.455894,78.375467,17.565894,78.485467,18:40:00,Stormy,Medium ,90
3080,nskv443603467,21.173493,72.801953,21.253493,72.881953,21:15:00,Stormy,Jam ,90
3081,oesx828559724,26.891191,75.802083,27.031191,75.942083,21:35:00,Sandstorms,Jam ,210
3082,bqnq248480085,12.323978,76.627961,12.383978,76.687961,18:05:00,Stormy,Medium ,140
3083,pfnd279746285,12.913041,77.683237,12.943041,77.713237,19:55:00,Cloudy,Jam ,105
3084,jbuu394437620,19.1093,72.825451,19.2393,72.955451,23:35:00,Cloudy,Low ,185
3085,llux134239113,0.0,0.0,0.11,0.11,20:45:00,Cloudy,Jam ,165
3086,glva407335488,12.979096,77.640625,13.019096,77.680625,16:55:00,Fog,Medium ,80
3087,clth802022152,18.53408,73.89852,18.59408,73.95852,21:25:00,Cloudy,Jam ,30
3088,hcad502581551,23.359033,85.325347,23.369033,85.335347,8:20:00,Sunny,Low ,55
3089,xrjh470953014,12.975377,77.696664,13.105377,77.826664,23:10:00,Fog,Low ,195
3090,isfq494595371,17.45971,78.368855,17.50971,78.418855,18:10:00,Windy,Medium ,170
3091,oums976899977,26.905287,75.794592,27.015287,75.904592,20:00:00,Fog,Jam ,180
3092,kzqh965183988,12.979166,77.640709,13.049166,77.710709,17:30:00,Sandstorms,Medium ,100
3093,trvn605562690,12.297954,76.665169,12.407954,76.775169,22:50:00,Fog,Low ,120
3094,xadd608295980,11.003669,76.976494,11.033669,77.006494,21:55:00,Fog,Jam ,135
3095,nnzg669644932,11.02091,76.940432,11.05091,76.970432,20:55:00,Windy,Jam ,165
3096,laom180587765,11.001753,76.986241,11.041753,77.026241,12:20:00,Fog,High ,150
3097,ukzx041626193,12.321214,76.621094,12.381214,76.681094,22:25:00,Windy,Low ,50
3098,korf946307508,19.055831,72.833984,19.095831,72.873984,15:50:00,Sandstorms,Medium ,115
3099,xknl102705093,17.411028,78.329645,17.431028,78.349645,8:55:00,Sunny,Low ,105
3100,gzux552311382,0.0,0.0,0.05,0.05,22:10:00,Sandstorms,Jam ,100
3101,pxrz596506557,22.728163,75.884212,22.768163,75.924212,16:25:00,Cloudy,Medium ,65
3102,sujk505127934,18.546258,73.904337,18.656258,74.014337,22:00:00,Fog,Jam ,220
3103,eedh066951000,26.914142,75.805704,27.004142,75.895704,20:00:00,Fog,Jam ,175
3104,eyiv381603574,22.745049,75.892471,22.785049,75.932471,16:00:00,Fog,Medium ,80
3105,vxzh286076072,22.760072,75.892574,22.790072,75.922574,18:00:00,Fog,Medium ,95
3106,ywvj879724450,18.546947,73.900626,18.566947,73.920626,9:10:00,Cloudy,Low ,16
3107,nnbt066251992,12.972793,80.249982,13.052793,80.329982,19:30:00,Windy,Jam ,105
3108,ypej363483557,13.026286,80.275235,13.056286,80.305235,18:20:00,Windy,Medium ,135
3109,hrrq399408252,19.178321,72.834715,19.208321,72.864715,22:45:00,Stormy,Low ,80
3110,iisj597594243,23.234631,77.401663,23.274631,77.441663,15:25:00,Stormy,Medium ,100
3111,wxye906826398,13.02978,80.208812,13.13978,80.318812,20:50:00,Windy,Jam ,75
3112,khlj427603225,17.483216,78.552111,17.523216,78.592111,15:50:00,Sandstorms,Medium ,170
3113,ropa442665786,30.361281,78.068022,30.441281,78.148022,21:45:00,Fog,Jam ,220
3114,fhxc799703178,13.049645,80.242268,13.089645,80.282268,12:35:00,Stormy,High ,155
3115,fnlw023246829,27.163303,78.057044,27.303303,78.197044,20:25:00,Stormy,Jam ,80
3116,dapn642021121,22.5491,88.400467,22.6091,88.460467,18:25:00,Windy,Medium ,125
3117,tbqh751533735,12.978453,77.643685,13.008453,77.673685,20:05:00,Windy,Jam ,50
3118,tdvp437567302,18.520016,73.830547,18.650016,73.960547,18:00:00,Cloudy,Medium ,195
3119,bkea753824427,0.0,0.0,0.07,0.07,18:45:00,Stormy,Medium ,190
3120,mzbn582069363,26.482419,80.320939,26.502419,80.340939,12:05:00,Sunny,High ,75
3121,vxqs910556880,22.732225,75.874765,22.742225,75.884765,8:40:00,Windy,Low ,95
3122,qdqq470200861,17.455894,78.375467,17.485894,78.405467,22:40:00,Fog,Low ,95
3123,qajc567646956,-12.3085,-76.665808,12.3985,76.755808,17:45:00,,NaN ,200
3124,udnc532488695,21.186884,72.793616,21.226884,72.833616,16:00:00,Fog,Medium ,80
3125,rsby088079838,18.53408,73.89852,18.56408,73.92852,18:40:00,Windy,Medium ,140
3126,upny296813156,12.3085,76.665808,12.3285,76.685808,9:20:00,Fog,Low ,50
3127,cerf756117009,0.0,0.0,0.08,0.08,23:55:00,Sunny,Low ,195
3128,edey635831085,21.157735,72.768778,21.197735,72.808778,15:40:00,Sunny,Medium ,18
3129,iefm688119007,12.311072,76.654878,12.351072,76.694878,14:35:00,Fog,High ,130
3130,jpon309725099,11.022169,76.999594,11.102169,77.079594,21:55:00,Windy,Jam ,125
3131,peda439298097,11.016298,76.972076,11.026298,76.982076,8:30:00,Stormy,Low ,70
3132,ntzc877849393,0.0,0.0,0.05,0.05,23:40:00,Stormy,Low ,22
3133,jslk477695019,13.064181,80.236442,13.134181,80.306442,0:05:00,Sandstorms,Low ,115
3134,wfyo087136345,22.538731,88.364878,22.628731,88.454878,21:00:00,Fog,Jam ,215
3135,ovho803627649,17.440827,78.393391,17.510827,78.463391,19:40:00,Sunny,Jam ,55
3136,kcvt572161541,26.892312,75.806896,26.912312,75.826896,9:25:00,Cloudy,Low ,80
3137,alyn286841013,21.173343,72.792731,21.233343,72.852731,22:35:00,Cloudy,Low ,90
3138,sqrx181011887,23.369746,85.33982,23.389746,85.35982,9:45:00,Fog,Low ,14
3139,efah855721862,27.160832,78.011608,27.210832,78.061608,22:15:00,Fog,Jam ,170
3140,gftv872792750,18.539299,73.897902,18.649299,74.007902,21:20:00,Fog,Jam ,240
3141,knjo109617759,0.0,0.0,0.01,0.01,11:50:00,Cloudy,High ,165
3142,agml147731885,26.910262,75.783013,26.960262,75.833013,23:00:00,Fog,Low ,70
3143,zlxj004414952,21.173493,72.801953,21.283493,72.911953,23:30:00,Sunny,Low ,125
3144,qbxr755991520,18.516216,73.842527,18.596216,73.922527,22:20:00,Fog,Low ,185
