Order_ID,Store_Latitude,Store_Longitude,Drop_Latitude,Drop_Longitude,Pickup_Time,Weather,Traffic,Vehicle,Delivery_Time
xjjr062343601,0,0,0.05,0.05,23:15:00,Sandstorms,Low ,motorcycle ,100
kibe354581531,25.459775,81.834841,25.469775,81.844841,9:05:00,Fog,Low ,motorcycle ,17
gyhb504444727,13.054347,80.257221,13.064347,80.267221,10:30:00,Fog,Low ,scooter ,19
oafa386555119,22.695207,75.866059,22.785207,75.956059,22:40:00,Stormy,Low ,motorcycle ,65
xhgb231231022,22.722634,75.886959,22.802634,75.966959,18:15:00,Stormy,Medium ,scooter ,140
girq747082111,12.975377,77.696664,12.995377,77.716664,8:30:00,Windy,Low ,motorcycle ,65
dykz447298386,18.569156,73.774723,18.609156,73.814723,12:45:00,Fog,High ,motorcycle ,35
tpsg026195246,17.431477,78.40035,17.511477,78.48035,19:05:00,Sandstorms,Medium ,scooter ,140
kmqa590774340,0,0,0.05,0.05,22:20:00,Cloudy,Low ,scooter ,90
xkxs613613783,13.02978,80.208812,13.13978,80.318812,17:50:00,Stormy,Medium ,motorcycle ,190
lasg907081524,22.751234,75.88949,22.781234,75.91949,20:40:00,NaN,NaN ,scooter ,140
oijs513691807,26.469003,80.316344,26.509003,80.356344,14:55:00,Sunny,High ,scooter ,70
rpnn636519523,26.921411,75.793604,26.931411,75.803604,11:00:00,Fog,Low ,van,85
dcym291955319,19.065838,72.832658,19.115838,72.882658,18:35:00,Cloudy,Medium ,scooter ,85
ipbm482295267,10.994136,76.963303,11.084136,77.053303,22:25:00,Windy,Low ,motorcycle ,110
xtud599116628,0,0,0.09,0.09,0:15:00,Cloudy,Low ,motorcycle ,140
jvcm419658545,17.451976,78.385883,17.561976,78.495883,23:25:00,Stormy,Low ,motorcycle ,23
xkpu198161757,13.02978,80.208812,13.07978,80.258812,21:50:00,Cloudy,Jam ,motorcycle ,150
srry516514382,26.766536,75.837333,26.776536,75.847333,8:55:00,Stormy,Low ,motorcycle ,135
eyzn486787164,11.006686,76.951736,11.046686,76.991736,13:30:00,Sunny,High ,motorcycle ,105
ecsy175401221,11.008638,76.984311,11.078638,77.054311,17:25:00,Fog,Medium ,scooter ,220
bflj928241023,12.970221,77.645396,13.010221,77.685396,16:00:00,Stormy,Medium ,motorcycle ,80
zmjk074174781,0,0,0.13,0.13,19:10:00,Cloudy,Medium ,scooter ,130
uwny643791160,18.530963,73.828972,18.620963,73.918972,23:45:00,Stormy,Low ,motorcycle ,105
zyem015636207,12.939496,77.625999,13.029496,77.715999,23:55:00,Sunny,Low ,motorcycle ,95
dlpk618519393,18.927584,72.832585,18.987584,72.892585,0:00:00,Sunny,Low ,scooter ,16
crbl760368330,18.543626,73.905101,18.633626,73.995101,18:55:00,Windy,Medium ,scooter ,160
npcy295476681,21.175975,72.795503,21.225975,72.845503,20:35:00,Stormy,Jam ,motorcycle ,225
dswy284545061,30.359722,78.067079,30.379722,78.087079,11:40:00,Fog,High ,motorcycle ,105
pqxm015338243,15.585658,73.743606,15.655658,73.813606,19:30:00,Fog,Jam ,motorcycle ,235
jqel945847365,22.310329,73.169083,22.350329,73.209083,12:50:00,Windy,High ,scooter ,160
fwih824664620,23.333017,85.3172,23.403017,85.3872,22:40:00,Sunny,Low ,motorcycle ,120
pgpa055226569,22.727021,75.884167,22.757021,75.914167,19:55:00,Sunny,Jam ,scooter ,110
xchf483028174,26.88842,75.800689,26.97842,75.890689,20:15:00,Sunny,Jam ,scooter ,50
iizd457484007,26.90519,75.810753,26.93519,75.840753,17:25:00,Sunny,Medium ,van,110
flou359663142,12.334022,76.618203,12.394022,76.678203,19:55:00,Cloudy,Jam ,motorcycle ,130
daid635188058,12.914264,77.6784,13.044264,77.8084,17:55:00,Fog,Medium ,motorcycle ,27
iqhr496461089,21.173343,72.792731,21.253343,72.872731,20:25:00,Sandstorms,Jam ,scooter ,180
vxct548870884,22.569367,88.433187,22.679367,88.543187,22:40:00,Windy,Low ,motorcycle ,120
ffrc292668767,21.149669,72.772629,21.159669,72.782629,9:00:00,Stormy,Low ,motorcycle ,115
iqtc676616408,22.310526,73.170937,22.370526,73.230937,20:55:00,Stormy,Jam ,motorcycle ,135
klau939966935,19.065838,72.832658,19.075838,72.842658,12:05:00,Sunny,High ,motorcycle ,245
ehbc113344420,13.026286,80.275235,13.096286,80.345235,21:55:00,Fog,Jam ,scooter ,200
epsc717722215,26.471617,80.313564,26.601617,80.443564,21:10:00,Stormy,Jam ,scooter ,115
mhsq897103318,10.027014,76.308053,10.047014,76.328053,9:20:00,Cloudy,Low ,scooter ,60
istq143958838,0,0,0.02,0.02,11:45:00,Fog,High ,scooter ,130
yzbc054961020,12.972161,77.596014,13.102161,77.726014,20:15:00,Fog,Jam ,motorcycle ,230
uykf434073032,0,0,0.08,0.08,18:05:00,Sunny,Medium ,motorcycle ,125
myzb711818192,12.3085,76.665808,12.3285,76.685808,9:05:00,Stormy,Low ,van,100
tulc618015663,21.185047,72.80859,21.275047,72.89859,17:40:00,Windy,Medium ,motorcycle ,26
uaxk779523754,26.482419,80.320939,26.532419,80.370939,20:50:00,Cloudy,Jam ,motorcycle ,110
yrld509128472,22.311844,73.165081,22.351844,73.205081,15:00:00,Sunny,High ,van,17
vrkk133915251,26.910262,75.783013,26.970262,75.843013,18:55:00,Cloudy,Medium ,scooter ,85
wgsb805159652,11.001852,76.976268,11.011852,76.986268,10:00:00,Sunny,Low ,scooter ,85
nmfo645560660,19.103249,72.846749,19.153249,72.896749,20:30:00,Fog,Jam ,motorcycle ,170
aqdn920288196,21.186884,72.793616,21.266884,72.873616,20:40:00,Sandstorms,Jam ,motorcycle ,230
xagw749976349,22.751857,75.866699,22.761857,75.876699,8:50:00,Cloudy,Low ,motorcycle ,110
dqnx452027001,23.264015,77.408236,23.374015,77.518236,23:55:00,Sandstorms,Low ,motorcycle ,85
jxap567586662,18.56245,73.916619,18.63245,73.986619,21:50:00,Cloudy,Jam ,motorcycle ,215
khak536838527,18.51421,73.838429,18.64421,73.968429,20:25:00,Cloudy,Jam ,motorcycle ,255
dexw085650532,11.025083,77.015393,11.055083,77.045393,22:00:00,Stormy,Jam ,van,135
uckr474423942,22.695207,75.866059,22.755207,75.926059,20:45:00,Fog,Jam ,motorcycle ,140
wvwg640372239,23.214294,77.435361,23.274294,77.495361,18:05:00,Sandstorms,Medium ,van,155
peas200314683,12.334022,76.618203,12.444022,76.728203,18:05:00,Sunny,Medium ,motorcycle ,150
znjf788588059,12.933298,77.614293,13.013298,77.694293,18:35:00,Stormy,Medium ,scooter ,105
hulk658031835,11.026117,76.944652,11.066117,76.984652,13:25:00,Fog,High ,motorcycle ,155
hgtw787553099,17.430448,78.418213,17.560448,78.548213,22:15:00,Sunny,Low ,motorcycle ,145
rqvb737089548,22.695207,75.866059,22.755207,75.926059,18:15:00,Sunny,Medium ,scooter ,105
rwgx099788748,22.695207,75.866059,22.765207,75.936059,0:00:00,Windy,Low ,scooter ,60
biaa942667706,0,0,0.08,0.08,17:50:00,Fog,Medium ,scooter ,165
iqxb459300228,19.091458,72.827808,19.221458,72.957808,20:00:00,Windy,Jam ,motorcycle ,255
xgxc298599174,12.321214,76.621094,12.381214,76.681094,19:30:00,Sandstorms,Jam ,van,60
ghpz926260626,0,0,0.09,0.09,21:50:00,Windy,Jam ,van,130
yrua651693180,19.055831,72.833984,19.105831,72.883984,21:15:00,Sunny,Jam ,motorcycle ,115
gqpu892573545,0,0,0.06,0.06,19:50:00,Stormy,Jam ,motorcycle ,180
odhg901040288,12.325461,76.632278,12.395461,76.702278,17:35:00,Windy,Medium ,scooter ,130
odrs801746249,27.165108,78.015053,27.205108,78.055053,16:40:00,Cloudy,Medium ,scooter ,85
jvfk782417715,11.008638,76.984311,11.118638,77.094311,18:50:00,Fog,Medium ,scooter ,160
yrtd794528033,17.450851,78.379347,17.580851,78.509347,18:40:00,Stormy,Medium ,scooter ,105
tpvo865276177,9.985697,76.281128,10.025697,76.321128,13:05:00,Fog,High ,motorcycle ,135
umhi353353967,17.430448,78.418213,17.490448,78.478213,22:30:00,Windy,Low ,motorcycle ,130
ezzh730078300,25.449659,81.839744,25.459659,81.849744,12:05:00,Windy,High ,motorcycle ,75
cujo940406042,21.186608,72.794136,21.236608,72.844136,17:15:00,Sandstorms,Medium ,van,145
ootb803150222,17.428294,78.404423,17.538294,78.514423,22:40:00,Fog,Low ,scooter ,155
obkw948138103,17.410371,78.437225,17.520371,78.547225,20:05:00,Windy,Jam ,scooter ,220
olyk107348099,26.90294,75.793007,26.91294,75.803007,8:30:00,Sunny,Low ,motorcycle ,95
bsof964526117,26.90294,75.793007,27.03294,75.923007,22:10:00,Fog,Jam ,motorcycle ,210
yjfb824990368,22.761226,75.887522,22.891226,76.017522,21:40:00,Sandstorms,Jam ,scooter ,150
wrpn999034929,12.304569,76.643622,12.344569,76.683622,16:15:00,Cloudy,Medium ,motorcycle ,125
ohro874102602,17.451976,78.385883,17.531976,78.465883,0:00:00,Sunny,Low ,scooter ,75
bopp865215985,12.949934,77.699386,13.039934,77.789386,17:40:00,Cloudy,Medium ,motorcycle ,200
ggqq401687520,11.022477,76.995667,11.082477,77.055667,20:25:00,Sunny,Jam ,motorcycle ,50
hotg543665610,21.175975,72.795503,21.285975,72.905503,19:40:00,Fog,Jam ,motorcycle ,175
mjyx391097761,12.334022,76.618203,12.364022,76.648203,18:20:00,Cloudy,Medium ,scooter ,75
fsar177763240,21.157729,72.768726,21.177729,72.788726,9:15:00,Windy,Low ,motorcycle ,135
xplk933142209,19.221315,72.862381,19.231315,72.872381,12:05:00,Stormy,High ,scooter ,155
ycvs703785377,19.065838,72.832658,19.125838,72.892658,21:20:00,Cloudy,Jam ,motorcycle ,110
tcoc689144201,12.98041,77.640489,13.00041,77.660489,10:10:00,Sandstorms,Low ,motorcycle ,105
crpa368455296,22.311358,73.164798,22.441358,73.294798,21:30:00,Windy,Jam ,motorcycle ,35
lxho168836131,12.986047,80.218114,13.056047,80.288114,20:05:00,Windy,Jam ,motorcycle ,190
ocyz955264850,21.157729,72.768726,21.217729,72.828726,19:30:00,Stormy,Jam ,motorcycle ,235
jyeh264234357,21.186608,72.794136,21.276608,72.884136,18:40:00,Sunny,Medium ,motorcycle ,90
keuq806931553,12.284747,76.625861,12.414747,76.755861,23:30:00,Cloudy,Low ,scooter ,160
onlb472941022,18.533811,73.899315,18.583811,73.949315,23:35:00,Sandstorms,Low ,motorcycle ,100
mulw617454939,23.353783,85.326967,23.403783,85.376967,18:05:00,Sandstorms,Medium ,motorcycle ,140
haqb950873997,12.906229,77.596791,12.946229,77.636791,14:05:00,Sandstorms,High ,scooter ,165
zqzg861952479,22.74806,75.8934,22.81806,75.9634,23:55:00,Fog,Low ,motorcycle ,125
oszo297730746,19.880256,75.323503,19.950256,75.393503,20:25:00,Windy,Jam ,van,195
njip139855575,26.891191,75.802083,26.951191,75.862083,23:40:00,Windy,Low ,scooter ,55
jttw371958217,26.914142,75.805704,26.994142,75.885704,19:50:00,Sandstorms,Jam ,motorcycle ,75
xwmx851096361,18.56245,73.916619,18.69245,74.046619,20:30:00,Windy,Jam ,motorcycle ,110
axfs640206594,25.457116,81.859682,25.527116,81.929682,20:45:00,Windy,Jam ,van,135
pnma705926196,21.183434,72.814492,21.193434,72.824492,11:50:00,Cloudy,High ,motorcycle ,145
vida864539736,22.745536,75.893106,22.795536,75.943106,17:55:00,Stormy,Medium ,motorcycle ,155
rxyl019360250,22.75004,75.902847,22.76004,75.912847,8:50:00,Sandstorms,Low ,motorcycle ,27
ovke193103909,0,0,0.04,0.04,15:05:00,Stormy,High ,motorcycle ,140
ivaq190043191,19.055831,72.833984,19.135831,72.913984,23:35:00,Fog,Low ,motorcycle ,145
kyqq756130679,22.751857,75.866699,22.831857,75.946699,17:50:00,Cloudy,Medium ,motorcycle ,145
vwwf024889331,30.899992,75.831338,31.009992,75.941338,22:50:00,Sunny,Low ,motorcycle ,165
wrei179061293,13.027018,80.254791,13.137018,80.364791,21:30:00,Stormy,Jam ,scooter ,26
numv673336300,27.16185,78.040165,27.30185,78.180165,22:55:00,Sandstorms,Low ,motorcycle ,85
xlfo973156460,13.049645,80.242268,13.089645,80.282268,16:00:00,Stormy,Medium ,motorcycle ,100
qbrw268309802,12.284747,76.625861,12.374747,76.715861,18:45:00,Windy,Medium ,motorcycle ,235
allw348977901,12.334022,76.618203,12.384022,76.668203,20:35:00,Cloudy,Jam ,motorcycle ,105
beyl238780415,12.970324,77.645748,13.040324,77.715748,23:00:00,Windy,Low ,motorcycle ,80
fwfo880014106,26.482419,80.320939,26.612419,80.450939,0:15:00,Cloudy,Low ,motorcycle ,110
mraa072283434,12.935662,77.61413,12.995662,77.67413,23:35:00,Stormy,Low ,scooter ,60
yrzm362155171,12.304569,76.643622,12.414569,76.753622,19:35:00,Cloudy,Jam ,scooter ,170
wlkj813871081,12.337978,76.616792,12.417978,76.696792,17:20:00,Windy,Medium ,scooter ,22
bxzf622074336,30.890184,75.829615,30.960184,75.899615,17:50:00,Stormy,Medium ,motorcycle ,195
bcaa986108557,12.939496,77.625999,12.949496,77.635999,8:40:00,Fog,Low ,scooter ,80
hpks768807207,12.299524,76.64262,12.329524,76.67262,18:40:00,Cloudy,Medium ,motorcycle ,140
bkkd728166079,12.323994,76.626167,12.403994,76.706167,21:25:00,Stormy,Jam ,van,220
ielq460303945,0,0,0.08,0.08,23:25:00,Fog,Low ,motorcycle ,120
ybew558655547,22.310237,73.158921,22.320237,73.168921,12:05:00,Sunny,High ,motorcycle ,80
biqj730743226,26.913987,75.752891,27.053987,75.892891,22:35:00,Sandstorms,Low ,scooter ,100
vdwo670503137,23.371292,85.327872,23.481292,85.437872,22:45:00,Fog,Low ,van,125
pyyo734336041,26.88842,75.800689,26.99842,75.910689,23:10:00,Sandstorms,Low ,motorcycle ,70
eevd425850663,22.728163,75.884212,22.768163,75.924212,12:25:00,Cloudy,High ,van,195
mwaz895847440,12.316967,76.603067,12.406967,76.693067,22:45:00,Windy,Low ,scooter ,110
cgkm868740975,22.751857,75.866699,22.861857,75.976699,23:35:00,Sandstorms,Low ,scooter ,16
troq100232131,13.049645,80.242268,13.179645,80.372268,20:40:00,Sunny,Jam ,motorcycle ,70
scyy645840493,26.913726,75.75282,27.043726,75.88282,20:05:00,Windy,Jam ,motorcycle ,47
xxzr152858691,26.90294,75.793007,26.99294,75.883007,19:25:00,Windy,Jam ,motorcycle ,90
fegy864725415,22.744648,75.894377,22.804648,75.954377,23:40:00,Sunny,Low ,motorcycle ,75
ihqo611279975,0,0,0.04,0.04,17:10:00,Stormy,Medium ,motorcycle ,75
ajly639521161,22.751234,75.88949,22.801234,75.93949,22:50:00,Sandstorms,Low ,scooter ,105
ekfi706034980,19.121999,72.908493,19.131999,72.918493,10:35:00,Cloudy,Low ,motorcycle ,95
bnea199045730,22.311358,73.164798,22.341358,73.194798,20:00:00,Sunny,Jam ,motorcycle ,210
zitt686675728,12.981615,80.231598,13.051615,80.301598,23:40:00,Sunny,Low ,van,80
apny635898696,26.921411,75.793604,27.011411,75.883604,22:05:00,Sunny,Jam ,scooter ,155
gswx941770537,18.994237,72.825553,19.024237,72.855553,22:45:00,Cloudy,Low ,motorcycle ,120
ftey004625656,19.055831,72.833984,19.085831,72.863984,18:30:00,Cloudy,Medium ,motorcycle ,80
sknz389418906,12.939496,77.625999,12.999496,77.685999,21:35:00,Cloudy,Jam ,motorcycle ,145
zqfz310740690,22.725835,75.887648,22.765835,75.927648,13:00:00,Sunny,High ,motorcycle ,250
xurk149660253,12.979096,77.640625,13.059096,77.720625,22:50:00,Sandstorms,Low ,motorcycle ,110
qrwh765252713,26.913987,75.752891,26.923987,75.762891,11:25:00,Sunny,High ,scooter ,85
rvfh130406079,18.543626,73.905101,18.633626,73.995101,20:00:00,Cloudy,Jam ,motorcycle ,230
mawl247489435,13.005801,80.250744,13.095801,80.340744,23:00:00,Fog,Low ,motorcycle ,190
cmnd054777386,22.745536,75.893106,22.755536,75.903106,9:45:00,Sunny,Low ,scooter ,95
tfdo747589794,13.086438,80.220672,13.216439,80.350672,0:10:00,Cloudy,Low ,motorcycle ,105
jsvy987073537,12.975377,77.696664,13.055377,77.776664,18:50:00,Stormy,Medium ,scooter ,85
lnxg646982459,10.028047,76.310019,10.048047,76.330019,9:35:00,Fog,Low ,motorcycle ,115
iskv843494757,13.049645,80.242268,13.179645,80.372268,18:30:00,Sandstorms,Medium ,scooter ,140
iwwx026643925,17.455894,78.375467,17.525894,78.445467,23:10:00,Stormy,Low ,scooter ,105
prto354161925,18.51421,73.838429,18.60421,73.928429,19:05:00,Stormy,Medium ,motorcycle ,180
qbou097541113,9.957144,76.296783,10.017144,76.356783,19:50:00,Windy,Jam ,motorcycle ,130
eeuq537519633,21.186884,72.793616,21.236884,72.843616,21:45:00,Windy,Jam ,motorcycle ,145
fniv671742951,11.022169,76.999594,11.132169,77.109594,17:45:00,Sandstorms,Medium ,motorcycle ,18
vbpt893931186,21.175975,72.795503,21.235975,72.855503,17:55:00,Sunny,Medium ,motorcycle ,80
kehe588162134,18.533811,73.899315,18.613811,73.979315,0:05:00,Sandstorms,Low ,scooter ,100
umcu630553097,22.761593,75.886362,22.791593,75.916362,19:15:00,Fog,Jam ,motorcycle ,135
hyqx169546837,0,0,0.11,0.11,22:55:00,Sandstorms,Low ,motorcycle ,17
hrxi753372028,23.232537,77.429845,23.292537,77.489845,18:50:00,Stormy,Medium ,motorcycle ,100
jret081904808,0,0,0.11,0.11,19:25:00,Cloudy,Jam ,scooter ,210
odjb580553003,11.003008,76.97544,11.073009,77.04544,23:45:00,Cloudy,Low ,motorcycle ,145
oviv396304211,22.745536,75.893106,22.825536,75.973106,20:20:00,Windy,Jam ,scooter ,115
xtnu154419698,12.913041,77.683237,12.933041,77.703237,11:25:00,Sandstorms,High ,motorcycle ,135
ezma487384385,27.160934,78.044095,27.170934,78.054095,10:40:00,Sunny,Low ,scooter ,95
gxus591067478,21.149569,72.772697,21.199569,72.822697,20:30:00,Windy,Jam ,scooter ,165
dzco438503971,11.003008,76.97544,11.023008,76.99544,11:45:00,Fog,High ,motorcycle ,130
cfle776021593,17.429585,78.392621,17.479585,78.442621,23:40:00,Sunny,Low ,motorcycle ,85
jiin052113678,27.163303,78.057044,27.243303,78.137044,21:40:00,Windy,Jam ,motorcycle ,130
tjuq847918221,13.022394,80.242439,13.082394,80.302439,18:45:00,Fog,Medium ,motorcycle ,65
dzgj027176637,22.760072,75.892574,22.830072,75.962574,20:10:00,Stormy,Jam ,motorcycle ,230
lacc253841699,21.173343,72.792731,21.233343,72.852731,17:40:00,Fog,Medium ,scooter ,75
pfih382197287,17.431668,78.408321,17.481668,78.458321,22:10:00,Windy,Jam ,scooter ,115
dvte618842821,17.430448,78.418213,17.490448,78.478213,19:20:00,Fog,Jam ,motorcycle ,145
ieql506191802,22.311603,73.165012,22.421603,73.275012,19:15:00,Stormy,Jam ,motorcycle ,135
osfa855581451,19.003517,72.82765,19.033517,72.85765,21:40:00,Sandstorms,Jam ,scooter ,170
tkgt642603506,11.008638,76.984311,11.078638,77.054311,18:45:00,Sandstorms,Medium ,motorcycle ,110
ercb535171903,26.913726,75.75282,26.973726,75.812821,21:30:00,Stormy,Jam ,scooter ,100
rkze291507396,12.970221,77.645396,13.000221,77.675396,22:55:00,Sandstorms,Low ,motorcycle ,110
fvkr956405564,12.935662,77.61413,13.025662,77.70413,21:10:00,Sandstorms,Jam ,scooter ,44
vqcs549403899,18.56245,73.916619,18.62245,73.976619,20:15:00,Cloudy,Jam ,motorcycle ,155
jcej199184142,19.879631,75.323403,19.909631,75.353403,19:35:00,Sunny,Jam ,motorcycle ,90
gnin851398466,13.086438,80.220672,13.146439,80.280672,20:05:00,Stormy,Jam ,scooter ,145
djjd707034769,22.751857,75.866699,22.821857,75.936699,23:35:00,Sunny,Low ,van,95
yskg969276242,26.914142,75.805704,26.934142,75.825704,11:05:00,Cloudy,Low ,van,90
zeid555219741,22.745536,75.893106,22.785536,75.933106,14:55:00,Stormy,High ,motorcycle ,225
zxbu351870047,12.323978,76.627961,12.413978,76.717961,19:25:00,Cloudy,Jam ,motorcycle ,220
cohm075909245,18.554382,73.798206,18.634382,73.878206,18:55:00,Sunny,Medium ,motorcycle ,75
vyjp894270881,13.005801,80.250744,13.085801,80.330744,21:55:00,Cloudy,Jam ,motorcycle ,215
hhle482773207,22.31279,73.170283,22.32279,73.180283,9:10:00,Fog,Low ,motorcycle ,95
rudn858611694,26.902908,75.792934,26.942908,75.832934,13:40:00,Fog,High ,motorcycle ,165
vmwd132457702,21.15276,72.778059,21.28276,72.908059,18:25:00,Stormy,Medium ,scooter ,35
dkts391027195,23.374989,85.335486,23.444989,85.405486,23:35:00,Cloudy,Low ,motorcycle ,215
trgm375153192,30.893384,75.821202,30.973384,75.901202,20:35:00,Stormy,Jam ,scooter ,145
ojqr495981104,12.337928,76.617889,12.387928,76.667889,0:10:00,Stormy,Low ,motorcycle ,170
qqzu501769937,18.593481,73.785901,18.703481,73.895901,0:10:00,Cloudy,Low ,motorcycle ,175
zsdk636170915,19.120083,72.907385,19.180083,72.967385,21:05:00,Fog,Jam ,van,195
guks758843690,26.49095,80.318656,26.58095,80.408656,21:25:00,Windy,Jam ,motorcycle ,120
zkxn692517001,23.359407,85.325055,23.409407,85.375055,18:05:00,Windy,Medium ,motorcycle ,70
opog653364086,26.902328,75.794257,26.992328,75.884257,18:35:00,Cloudy,Medium ,scooter ,210
pvqr307153371,22.727021,75.884167,22.837021,75.994167,0:05:00,Sunny,Low ,motorcycle ,170
fonx481678620,0,0,0.06,0.06,21:55:00,Stormy,Jam ,van,60
hlzx570195384,23.234631,77.401663,23.244631,77.411663,9:50:00,Windy,Low ,motorcycle ,55
joui718345822,22.761226,75.887522,22.831226,75.957521,21:35:00,Fog,Jam ,scooter ,210
gswu967292111,26.956431,75.776649,27.066431,75.886649,20:50:00,Sunny,Jam ,scooter ,95
ambj529289727,17.440827,78.393391,17.470827,78.423391,17:30:00,Sunny,Medium ,van,75
dxve122509662,12.935662,77.61413,12.975662,77.65413,14:35:00,Sunny,High ,motorcycle ,90
hush343800195,17.450851,78.379347,17.530851,78.459347,20:50:00,Sandstorms,Jam ,scooter ,105
hiiz116723250,0,0,0.08,0.08,17:30:00,Sandstorms,Medium ,scooter ,90
upzd711064689,13.005801,80.250744,13.085801,80.330744,18:05:00,Sunny,Medium ,scooter ,135
lzci298390754,11.025083,77.015393,11.095083,77.085393,22:50:00,Sandstorms,Low ,scooter ,95
akkq452185728,17.422819,78.449578,17.482819,78.509578,21:55:00,Sandstorms,Jam ,motorcycle ,160
utkt786396843,11.003008,76.97544,11.093008,77.06544,19:50:00,Stormy,Jam ,motorcycle ,270
teho321390281,19.103249,72.846749,19.163249,72.906749,21:50:00,Sunny,Jam ,scooter ,70
bhoh213052480,26.956431,75.776649,27.006431,75.826649,20:05:00,Fog,Jam ,scooter ,140
bmar468131070,26.905287,75.794592,26.975287,75.864592,23:45:00,Cloudy,Low ,scooter ,195
gmce317814871,17.410371,78.437225,17.540371,78.567225,19:30:00,Cloudy,Jam ,motorcycle ,190
twtd178220128,0,0,0.13,0.13,18:30:00,Windy,Medium ,motorcycle ,25
ztck157490972,26.846156,75.8023,26.986156,75.9423,22:35:00,Sandstorms,Low ,motorcycle ,95
uotc257041023,11.024839,77.007003,11.114839,77.097003,19:20:00,Fog,Jam ,scooter ,175
nyio345250321,11.016298,76.972076,11.066298,77.022076,0:15:00,Stormy,Low ,scooter ,145
kjdg904846181,22.725748,75.898497,22.805747,75.978497,20:15:00,Sunny,Jam ,motorcycle ,130
jwmw506916573,19.22384,72.841347,19.31384,72.931347,21:40:00,Sunny,Jam ,scooter ,125
tmxe091135652,11.003669,76.976494,11.023669,76.996494,9:20:00,Windy,Low ,motorcycle ,85
xyqr790093216,21.17106,72.789292,21.18106,72.799292,9:55:00,Stormy,Low ,scooter ,55
xkhv636672413,0,0,0.13,0.13,17:45:00,Sandstorms,Medium ,scooter ,75
gmur137103031,13.045479,80.23311,13.155479,80.34311,18:25:00,Cloudy,Medium ,motorcycle ,160
yuvs157845867,26.913483,75.803139,27.023483,75.913139,17:45:00,Sandstorms,Medium ,motorcycle ,190
pzoi139974593,18.539299,73.897902,18.669299,74.027902,23:30:00,Fog,Low ,motorcycle ,190
gttm202153210,23.359194,85.325447,23.489194,85.455447,22:25:00,Sandstorms,Low ,motorcycle ,135
wmbe018282927,0,0,0.04,0.04,16:55:00,Cloudy,Medium ,motorcycle ,135
wphm777896299,15.157944,73.950889,15.227944,74.020889,21:25:00,Sunny,Jam ,motorcycle ,100
joiy741466726,26.910262,75.783013,27.020262,75.893013,19:20:00,Cloudy,Jam ,scooter ,180
wgmm894307807,26.913987,75.752891,26.953987,75.792891,12:20:00,Cloudy,High ,motorcycle ,165
xxou039906386,22.569358,88.433452,22.629358,88.493452,23:35:00,Fog,Low ,scooter ,90
ehyf560419084,26.914142,75.805704,26.974142,75.865704,23:05:00,Sunny,Low ,motorcycle ,115
htkc823443859,26.921411,75.793604,26.991411,75.863604,21:50:00,Fog,Jam ,motorcycle ,225
vykb100691453,13.022394,80.242439,13.082394,80.302439,23:05:00,Windy,Low ,van,65
cbvx630972281,17.451976,78.385883,17.541976,78.475883,21:20:00,Stormy,Jam ,motorcycle ,215
yyzn604695229,12.933298,77.614293,12.953298,77.634293,9:30:00,Sunny,Low ,scooter ,75
jcya577085173,12.321214,76.621094,12.391214,76.691094,20:05:00,Fog,Jam ,motorcycle ,240
fjoq887022077,25.459775,81.834841,25.479775,81.854841,10:15:00,Stormy,Low ,scooter ,50
emyi885871735,19.103249,72.846749,19.233249,72.976749,20:30:00,Stormy,Jam ,motorcycle ,145
wnur703115005,30.893234,75.82172,30.923234,75.85172,19:15:00,Stormy,Jam ,motorcycle ,55
dxpj462807430,19.866969,75.318894,19.886969,75.338894,10:45:00,Windy,Low ,motorcycle ,115
nmob394883503,18.563934,73.915367,18.573935,73.925367,11:15:00,Stormy,High ,motorcycle ,215
awat202956443,11.001852,76.976268,11.041852,77.016268,17:00:00,Stormy,Medium ,motorcycle ,65
onmo142563173,0,0,0.05,0.05,18:35:00,Fog,Medium ,van,18
agbi386286161,13.064181,80.236442,13.134181,80.306442,18:20:00,Sandstorms,Medium ,motorcycle ,115
alcj852114264,17.411028,78.329645,17.431028,78.349645,8:45:00,Windy,Low ,motorcycle ,130
mydu067919689,10.028047,76.310019,10.098047,76.380019,22:35:00,Cloudy,Low ,scooter ,145
niiq568162296,12.906229,77.596791,13.036229,77.726791,20:00:00,Sandstorms,Jam ,scooter ,115
eyoo081662637,0,0,0.08,0.08,19:45:00,Sunny,Jam ,motorcycle ,60
baed240949547,22.311358,73.164798,22.361358,73.214798,20:25:00,Cloudy,Jam ,motorcycle ,135
spel831969044,12.975377,77.696664,13.015377,77.736664,13:20:00,Windy,High ,scooter ,170
niwr711970204,26.910262,75.783013,26.990262,75.863013,17:45:00,Sandstorms,Medium ,scooter ,115
pmaj335983490,22.310526,73.170937,22.390526,73.250937,20:45:00,Sandstorms,Jam ,scooter ,215
jfng194001520,21.149669,72.772629,21.179669,72.802629,21:45:00,Fog,Jam ,scooter ,170
mjaz926627856,23.264015,77.408236,23.374015,77.518236,18:00:00,Stormy,Medium ,motorcycle ,100
kxar836629671,13.054347,80.257221,13.144347,80.347221,20:50:00,Fog,Jam ,motorcycle ,185
cajd857367644,23.355164,85.324097,23.375164,85.344097,8:45:00,Stormy,Low ,motorcycle ,70
nzfm138105741,10.006881,76.345397,10.116881,76.455397,21:40:00,Windy,Jam ,scooter ,95
